"STCNTY","ROA","REPDTE","STNAME","CERT","STALP","ID"
"Ohio",0.922131147540984,"19840331","WEST VIRGINIA",10002,"WV","10002_19840331"
"Ohio",0.61633281972265,"19840630","WEST VIRGINIA",10002,"WV","10002_19840630"
"Ohio",0.988794329690102,"19840930","WEST VIRGINIA",10002,"WV","10002_19840930"
"Ohio",0.940843014299866,"19841231","WEST VIRGINIA",10002,"WV","10002_19841231"
"Ohio",0.90867203154635,"19850331","WEST VIRGINIA",10002,"WV","10002_19850331"
"Ohio",1.0776215353256,"19850630","WEST VIRGINIA",10002,"WV","10002_19850630"
"Ohio",1.01436883713023,"19850930","WEST VIRGINIA",10002,"WV","10002_19850930"
"Ohio",0.967557380359427,"19851231","WEST VIRGINIA",10002,"WV","10002_19851231"
"Ohio",0.953926932403455,"19860331","WEST VIRGINIA",10002,"WV","10002_19860331"
"Ohio",0.800589488777807,"19860630","WEST VIRGINIA",10002,"WV","10002_19860630"
"Ohio",0.843781239615726,"19860930","WEST VIRGINIA",10002,"WV","10002_19860930"
"Ohio",0.935040340875466,"19861231","WEST VIRGINIA",10002,"WV","10002_19861231"
"Ohio",1.14116126561677,"19870331","WEST VIRGINIA",10002,"WV","10002_19870331"
"Ohio",1.14292289105797,"19870630","WEST VIRGINIA",10002,"WV","10002_19870630"
"Ohio",1.14914833886007,"19870930","WEST VIRGINIA",10002,"WV","10002_19870930"
"Ohio",1.03213940941021,"19871231","WEST VIRGINIA",10002,"WV","10002_19871231"
"Ohio",1.0720887245841,"19880331","WEST VIRGINIA",10002,"WV","10002_19880331"
"Ohio",1.00824703912693,"19880630","WEST VIRGINIA",10002,"WV","10002_19880630"
"Ohio",1.0699781345488,"19880930","WEST VIRGINIA",10002,"WV","10002_19880930"
"Ohio",1.00787643544652,"19881231","WEST VIRGINIA",10002,"WV","10002_19881231"
"Ohio",1.08212560386473,"19890331","WEST VIRGINIA",10002,"WV","10002_19890331"
"Ohio",1.15280886993002,"19890630","WEST VIRGINIA",10002,"WV","10002_19890630"
"Ohio",1.17980253059896,"19890930","WEST VIRGINIA",10002,"WV","10002_19890930"
"Ohio",0.964477134365143,"19891231","WEST VIRGINIA",10002,"WV","10002_19891231"
"Ohio",1.03307021969846,"19900331","WEST VIRGINIA",10002,"WV","10002_19900331"
"Ohio",1.00774185521769,"19900630","WEST VIRGINIA",10002,"WV","10002_19900630"
"Ohio",1.02483316929344,"19900930","WEST VIRGINIA",10002,"WV","10002_19900930"
"Ohio",0.94533764252586,"19901231","WEST VIRGINIA",10002,"WV","10002_19901231"
"Ohio",0.405184994420122,"19910331","WEST VIRGINIA",10002,"WV","10002_19910331"
"Ohio",0.421617915904936,"19910630","WEST VIRGINIA",10002,"WV","10002_19910630"
"Ohio",0.469333447252067,"19910930","WEST VIRGINIA",10002,"WV","10002_19910930"
"Ohio",0.446478591096911,"19911231","WEST VIRGINIA",10002,"WV","10002_19911231"
"Ohio",0.579171225720468,"19920331","WEST VIRGINIA",10002,"WV","10002_19920331"
"Ohio",0.523448173692614,"19920630","WEST VIRGINIA",10002,"WV","10002_19920630"
"Ohio",0.571846222105367,"19920930","WEST VIRGINIA",10002,"WV","10002_19920930"
"Ohio",0.590639582940116,"19921231","WEST VIRGINIA",10002,"WV","10002_19921231"
"Ohio",0.959850328423364,"19930331","WEST VIRGINIA",10002,"WV","10002_19930331"
"Ohio",1.08430729916467,"19930630","WEST VIRGINIA",10002,"WV","10002_19930630"
"Ohio",1.09473478235847,"19930930","WEST VIRGINIA",10002,"WV","10002_19930930"
"Ohio",1.09315829336026,"19931231","WEST VIRGINIA",10002,"WV","10002_19931231"
"Ohio",1.32297242029269,"19940331","WEST VIRGINIA",10002,"WV","10002_19940331"
"Ohio",1.19308013521575,"19940630","WEST VIRGINIA",10002,"WV","10002_19940630"
"Ohio",1.17025623878601,"19940930","WEST VIRGINIA",10002,"WV","10002_19940930"
"Ohio",1.12927910558221,"19941231","WEST VIRGINIA",10002,"WV","10002_19941231"
"Ohio",1.1569775746322,"19950331","WEST VIRGINIA",10002,"WV","10002_19950331"
"Ohio",1.17911087179527,"19950630","WEST VIRGINIA",10002,"WV","10002_19950630"
"Ohio",1.29314625090196,"19950930","WEST VIRGINIA",10002,"WV","10002_19950930"
"Ohio",1.25794460877575,"19951231","WEST VIRGINIA",10002,"WV","10002_19951231"
"Ohio",1.28045681161928,"19960331","WEST VIRGINIA",10002,"WV","10002_19960331"
"Ohio",1.35927278905785,"19960630","WEST VIRGINIA",10002,"WV","10002_19960630"
"Ohio",1.38974077756266,"19960930","WEST VIRGINIA",10002,"WV","10002_19960930"
"Ohio",1.44874745434376,"19961231","WEST VIRGINIA",10002,"WV","10002_19961231"
"Ohio",1.51760783194042,"19970331","WEST VIRGINIA",10002,"WV","10002_19970331"
"Ohio",1.52372046550653,"19970630","WEST VIRGINIA",10002,"WV","10002_19970630"
"Ohio",1.47489997485903,"19970930","WEST VIRGINIA",10002,"WV","10002_19970930"
"Ohio",1.45953869683364,"19971231","WEST VIRGINIA",10002,"WV","10002_19971231"
"Ohio",1.50864294812701,"19980331","WEST VIRGINIA",10002,"WV","10002_19980331"
"Ohio",1.47613455651288,"19980630","WEST VIRGINIA",10002,"WV","10002_19980630"
"Ohio",1.4411401466214,"19980930","WEST VIRGINIA",10002,"WV","10002_19980930"
"Ohio",1.42725093841564,"19981231","WEST VIRGINIA",10002,"WV","10002_19981231"
"Ohio",1.35499395829676,"19990331","WEST VIRGINIA",10002,"WV","10002_19990331"
"Ohio",1.3709902276143,"19990630","WEST VIRGINIA",10002,"WV","10002_19990630"
"Ohio",1.37430712134538,"19990930","WEST VIRGINIA",10002,"WV","10002_19990930"
"Ohio",1.36993883707414,"19991231","WEST VIRGINIA",10002,"WV","10002_19991231"
"Ohio",1.24282982791587,"20000331","WEST VIRGINIA",10002,"WV","10002_20000331"
"Ohio",1.28597933754423,"20000630","WEST VIRGINIA",10002,"WV","10002_20000630"
"Ohio",1.29256269250658,"20000930","WEST VIRGINIA",10002,"WV","10002_20000930"
"Ohio",1.27219958552451,"20001231","WEST VIRGINIA",10002,"WV","10002_20001231"
"Ohio",1.16917302598255,"20010331","WEST VIRGINIA",10002,"WV","10002_20010331"
"Ohio",1.20081021209478,"20010630","WEST VIRGINIA",10002,"WV","10002_20010630"
"Ohio",1.21713061682596,"20010930","WEST VIRGINIA",10002,"WV","10002_20010930"
"Ohio",1.18436571728115,"20011231","WEST VIRGINIA",10002,"WV","10002_20011231"
"Ohio",1.05509907458611,"20020331","WEST VIRGINIA",10002,"WV","10002_20020331"
"Ohio",1.0547502467535,"20020630","WEST VIRGINIA",10002,"WV","10002_20020630"
"Ohio",1.04049888439177,"20020930","WEST VIRGINIA",10002,"WV","10002_20020930"
"Ohio",1.09563838698097,"20021231","WEST VIRGINIA",10002,"WV","10002_20021231"
"Ohio",0.933462298519313,"20030331","WEST VIRGINIA",10002,"WV","10002_20030331"
"Ohio",0.976043577344228,"20030630","WEST VIRGINIA",10002,"WV","10002_20030630"
"Ohio",0.951817881609508,"20030930","WEST VIRGINIA",10002,"WV","10002_20030930"
"Ohio",0.926791130125689,"20031231","WEST VIRGINIA",10002,"WV","10002_20031231"
"Ohio",0.937583287295499,"20040331","WEST VIRGINIA",10002,"WV","10002_20040331"
"Ohio",0.916245160925711,"20040630","WEST VIRGINIA",10002,"WV","10002_20040630"
"Ohio",0.945210462278549,"20040930","WEST VIRGINIA",10002,"WV","10002_20040930"
"Ohio",0.935270391648449,"20041231","WEST VIRGINIA",10002,"WV","10002_20041231"
"Ohio",0.798616215902264,"20050331","WEST VIRGINIA",10002,"WV","10002_20050331"
"Ohio",0.798170858449388,"20050630","WEST VIRGINIA",10002,"WV","10002_20050630"
"Ohio",0.849972491134079,"20050930","WEST VIRGINIA",10002,"WV","10002_20050930"
"Ohio",0.867603098868886,"20051231","WEST VIRGINIA",10002,"WV","10002_20051231"
"Ohio",0.935029012958119,"20060331","WEST VIRGINIA",10002,"WV","10002_20060331"
"Ohio",0.904510772419261,"20060630","WEST VIRGINIA",10002,"WV","10002_20060630"
"Ohio",0.904431737687982,"20060930","WEST VIRGINIA",10002,"WV","10002_20060930"
"Ohio",0.839661075301723,"20061231","WEST VIRGINIA",10002,"WV","10002_20061231"
"Ohio",0.670709026822457,"20070331","WEST VIRGINIA",10002,"WV","10002_20070331"
"Ohio",0.748637122047761,"20070630","WEST VIRGINIA",10002,"WV","10002_20070630"
"Ohio",0.806427720125568,"20070930","WEST VIRGINIA",10002,"WV","10002_20070930"
"Ohio",0.82062422942592,"20071231","WEST VIRGINIA",10002,"WV","10002_20071231"
"Ohio",1.00212560235186,"20080331","WEST VIRGINIA",10002,"WV","10002_20080331"
"Ohio",0.912039388847642,"20080630","WEST VIRGINIA",10002,"WV","10002_20080630"
"Ohio",0.879216185339468,"20080930","WEST VIRGINIA",10002,"WV","10002_20080930"
"Ohio",0.872476286591756,"20081231","WEST VIRGINIA",10002,"WV","10002_20081231"
"Ohio",0.804367655432052,"20090331","WEST VIRGINIA",10002,"WV","10002_20090331"
"Ohio",0.817502453262211,"20090630","WEST VIRGINIA",10002,"WV","10002_20090630"
"Ohio",0.775465830182612,"20090930","WEST VIRGINIA",10002,"WV","10002_20090930"
"Ohio",0.866566028368635,"20091231","WEST VIRGINIA",10002,"WV","10002_20091231"
"Ohio",0.651629344270881,"20100331","WEST VIRGINIA",10002,"WV","10002_20100331"
"Ohio",0.829192400397337,"20100630","WEST VIRGINIA",10002,"WV","10002_20100630"
"Ohio",0.92894241043178,"20100930","WEST VIRGINIA",10002,"WV","10002_20100930"
"Ohio",0.856104562169326,"20101231","WEST VIRGINIA",10002,"WV","10002_20101231"
"Ohio",0.798712076776198,"20110331","WEST VIRGINIA",10002,"WV","10002_20110331"
"Ohio",0.69534295417768,"20110630","WEST VIRGINIA",10002,"WV","10002_20110630"
"Ohio",0.863092019983262,"20110930","WEST VIRGINIA",10002,"WV","10002_20110930"
"Ohio",0.870310450371666,"20111231","WEST VIRGINIA",10002,"WV","10002_20111231"
"Ohio",0.641253407921702,"20120331","WEST VIRGINIA",10002,"WV","10002_20120331"
"Ohio",0.785498421467592,"20120630","WEST VIRGINIA",10002,"WV","10002_20120630"
"Ohio",0.7379568765284,"20120930","WEST VIRGINIA",10002,"WV","10002_20120930"
"Ohio",0.862109886083828,"20121231","WEST VIRGINIA",10002,"WV","10002_20121231"
"Ohio",0.497187179673438,"20130331","WEST VIRGINIA",10002,"WV","10002_20130331"
"Ohio",0.533853174041362,"20130630","WEST VIRGINIA",10002,"WV","10002_20130630"
"Ohio",0.51009051971494,"20130930","WEST VIRGINIA",10002,"WV","10002_20130930"
"Ohio",0.704321450945608,"20131231","WEST VIRGINIA",10002,"WV","10002_20131231"
"Ohio",0.529181595323402,"20140331","WEST VIRGINIA",10002,"WV","10002_20140331"
"Ohio",0.595962017038477,"20140630","WEST VIRGINIA",10002,"WV","10002_20140630"
"Ohio",0.704527250247831,"20140930","WEST VIRGINIA",10002,"WV","10002_20140930"
"Ohio",0.573288280319803,"20141231","WEST VIRGINIA",10002,"WV","10002_20141231"
"Ohio",1.22954535657856,"20150331","WEST VIRGINIA",10002,"WV","10002_20150331"
"Ohio",0.831024930747923,"20150630","WEST VIRGINIA",10002,"WV","10002_20150630"
"Ohio",0.64762982759835,"20150930","WEST VIRGINIA",10002,"WV","10002_20150930"
"Ohio",0.719902667034243,"20151231","WEST VIRGINIA",10002,"WV","10002_20151231"
"Ohio",0.759360900137396,"20160331","WEST VIRGINIA",10002,"WV","10002_20160331"
"Ohio",0.526979013138527,"20160630","WEST VIRGINIA",10002,"WV","10002_20160630"
"Ohio",0.547266339213382,"20160930","WEST VIRGINIA",10002,"WV","10002_20160930"
"Ohio",0.455413734433677,"20161231","WEST VIRGINIA",10002,"WV","10002_20161231"
"Ohio",0.364872464379916,"20170331","WEST VIRGINIA",10002,"WV","10002_20170331"
"Ohio",0.026721115780852,"20170630","WEST VIRGINIA",10002,"WV","10002_20170630"
"Ohio",0.161668395582795,"20170930","WEST VIRGINIA",10002,"WV","10002_20170930"
"Ohio",0.0775050056534783,"20171231","WEST VIRGINIA",10002,"WV","10002_20171231"
"Ohio",0.436800111877958,"20180331","WEST VIRGINIA",10002,"WV","10002_20180331"
"Greenbrier",1.28991662733994,"19840331","WEST VIRGINIA",10003,"WV","10003_19840331"
"Greenbrier",1.49280621831004,"19840630","WEST VIRGINIA",10003,"WV","10003_19840630"
"Greenbrier",1.42188803624378,"19840930","WEST VIRGINIA",10003,"WV","10003_19840930"
"Greenbrier",1.44880875724404,"19841231","WEST VIRGINIA",10003,"WV","10003_19841231"
"Greenbrier",2.62890154483049,"19850331","WEST VIRGINIA",10003,"WV","10003_19850331"
"Greenbrier",2.20601668595092,"19850630","WEST VIRGINIA",10003,"WV","10003_19850630"
"Greenbrier",2.03749084404115,"19850930","WEST VIRGINIA",10003,"WV","10003_19850930"
"Greenbrier",1.75441721288116,"19851231","WEST VIRGINIA",10003,"WV","10003_19851231"
"Greenbrier",1.68179337389582,"19860331","WEST VIRGINIA",10003,"WV","10003_19860331"
"Greenbrier",1.49775336994508,"19860630","WEST VIRGINIA",10003,"WV","10003_19860630"
"Greenbrier",1.26291090700904,"19860930","WEST VIRGINIA",10003,"WV","10003_19860930"
"Greenbrier",1.31132396000748,"19861231","WEST VIRGINIA",10003,"WV","10003_19861231"
"Greenbrier",1.42449886237938,"19870331","WEST VIRGINIA",10003,"WV","10003_19870331"
"Greenbrier",1.20120481203369,"19870630","WEST VIRGINIA",10003,"WV","10003_19870630"
"Greenbrier",1.21657711918276,"19870930","WEST VIRGINIA",10003,"WV","10003_19870930"
"Greenbrier",1.04876113973715,"19871231","WEST VIRGINIA",10003,"WV","10003_19871231"
"Greenbrier",1.46146181144346,"19880331","WEST VIRGINIA",10003,"WV","10003_19880331"
"Greenbrier",1.08747727207134,"19880630","WEST VIRGINIA",10003,"WV","10003_19880630"
"Greenbrier",0.906540786792033,"19880930","WEST VIRGINIA",10003,"WV","10003_19880930"
"Greenbrier",0.602626644177583,"19881231","WEST VIRGINIA",10003,"WV","10003_19881231"
"Greenbrier",0.624751075743259,"19890331","WEST VIRGINIA",10003,"WV","10003_19890331"
"Greenbrier",0.783912034617555,"19890630","WEST VIRGINIA",10003,"WV","10003_19890630"
"Greenbrier",0.940737005937398,"19890930","WEST VIRGINIA",10003,"WV","10003_19890930"
"Greenbrier",0.977484566033168,"19891231","WEST VIRGINIA",10003,"WV","10003_19891231"
"Greenbrier",0.734618916437098,"19900331","WEST VIRGINIA",10003,"WV","10003_19900331"
"Greenbrier",0.797649034424853,"19900630","WEST VIRGINIA",10003,"WV","10003_19900630"
"Greenbrier",0.800613042871107,"19900930","WEST VIRGINIA",10003,"WV","10003_19900930"
"Greenbrier",0.320278949039442,"19901231","WEST VIRGINIA",10003,"WV","10003_19901231"
"Greenbrier",-0.293645077289601,"19910331","WEST VIRGINIA",10003,"WV","10003_19910331"
"Greenbrier",0.471461853405692,"19910630","WEST VIRGINIA",10003,"WV","10003_19910630"
"Greenbrier",0.739989908976238,"19910930","WEST VIRGINIA",10003,"WV","10003_19910930"
"Greenbrier",0.082629403063519,"19911231","WEST VIRGINIA",10003,"WV","10003_19911231"
"Greenbrier",0.880502310655537,"19920331","WEST VIRGINIA",10003,"WV","10003_19920331"
"Greenbrier",0.939259443737825,"19920630","WEST VIRGINIA",10003,"WV","10003_19920630"
"Greenbrier",0.940434409357733,"19920930","WEST VIRGINIA",10003,"WV","10003_19920930"
"Greenbrier",0.817605418350231,"19921231","WEST VIRGINIA",10003,"WV","10003_19921231"
"Greenbrier",-1.52803939063481,"19930331","WEST VIRGINIA",10003,"WV","10003_19930331"
"Greenbrier",-0.493645857753911,"19930630","WEST VIRGINIA",10003,"WV","10003_19930630"
"Greenbrier",-0.318974453869259,"19930930","WEST VIRGINIA",10003,"WV","10003_19930930"
"Greenbrier",-0.525123503730371,"19931231","WEST VIRGINIA",10003,"WV","10003_19931231"
"Greenbrier",0.675940236991242,"19940331","WEST VIRGINIA",10003,"WV","10003_19940331"
"Greenbrier",0.777036084465185,"19940630","WEST VIRGINIA",10003,"WV","10003_19940630"
"Greenbrier",-0.00917729251630444,"19940930","WEST VIRGINIA",10003,"WV","10003_19940930"
"Greenbrier",-0.290792773799571,"19941231","WEST VIRGINIA",10003,"WV","10003_19941231"
"Greenbrier",-1.73154875717017,"19950331","WEST VIRGINIA",10003,"WV","10003_19950331"
"Greenbrier",0.116488614980237,"19950630","WEST VIRGINIA",10003,"WV","10003_19950630"
"Greenbrier",0.0975672224478521,"19950930","WEST VIRGINIA",10003,"WV","10003_19950930"
"Greenbrier",-0.098816813971535,"19951231","WEST VIRGINIA",10003,"WV","10003_19951231"
"Greenbrier",-0.214762066237143,"19960331","WEST VIRGINIA",10003,"WV","10003_19960331"
"Greenbrier",-0.44574624640966,"19960630","WEST VIRGINIA",10003,"WV","10003_19960630"
"Greenbrier",-0.2426059946976,"19960930","WEST VIRGINIA",10003,"WV","10003_19960930"
"Greenbrier",0.0514370952900766,"19961231","WEST VIRGINIA",10003,"WV","10003_19961231"
"Greenbrier",0.212442647861558,"19970331","WEST VIRGINIA",10003,"WV","10003_19970331"
"Greenbrier",0.161461569700024,"19970630","WEST VIRGINIA",10003,"WV","10003_19970630"
"Greenbrier",-0.241610872761093,"19970930","WEST VIRGINIA",10003,"WV","10003_19970930"
"Greenbrier",0.20377800030238,"19971231","WEST VIRGINIA",10003,"WV","10003_19971231"
"Greenbrier",1.67149606171926,"19980331","WEST VIRGINIA",10003,"WV","10003_19980331"
"Greenbrier",1.05168495762028,"19980630","WEST VIRGINIA",10003,"WV","10003_19980630"
"Greenbrier",0.937146678501786,"19980930","WEST VIRGINIA",10003,"WV","10003_19980930"
"Green Lake",0.463186336003088,"19840331","WISCONSIN",10004,"WI","10004_19840331"
"Green Lake",1.47118130051136,"19840630","WISCONSIN",10004,"WI","10004_19840630"
"Green Lake",1.37692404208088,"19840930","WISCONSIN",10004,"WI","10004_19840930"
"Green Lake",1.25369434645819,"19841231","WISCONSIN",10004,"WI","10004_19841231"
"Green Lake",0.422124848012113,"19850331","WISCONSIN",10004,"WI","10004_19850331"
"Green Lake",0.574127796594724,"19850630","WISCONSIN",10004,"WI","10004_19850630"
"Green Lake",0.692295015351273,"19850930","WISCONSIN",10004,"WI","10004_19850930"
"Green Lake",0.843571358060145,"19851231","WISCONSIN",10004,"WI","10004_19851231"
"Green Lake",1.26843465606742,"19860331","WISCONSIN",10004,"WI","10004_19860331"
"Green Lake",1.06892423465025,"19860630","WISCONSIN",10004,"WI","10004_19860630"
"Green Lake",1.22584118039594,"19860930","WISCONSIN",10004,"WI","10004_19860930"
"Green Lake",1.30970852728698,"19861231","WISCONSIN",10004,"WI","10004_19861231"
"Green Lake",0.722688085465721,"19870331","WISCONSIN",10004,"WI","10004_19870331"
"Green Lake",1.052507559989,"19870630","WISCONSIN",10004,"WI","10004_19870630"
"Green Lake",1.15943671902542,"19870930","WISCONSIN",10004,"WI","10004_19870930"
"Green Lake",1.08753274292129,"19871231","WISCONSIN",10004,"WI","10004_19871231"
"Green Lake",0.768636611970385,"19880331","WISCONSIN",10004,"WI","10004_19880331"
"Green Lake",1.04437343810223,"19880630","WISCONSIN",10004,"WI","10004_19880630"
"Green Lake",1.10475401346453,"19880930","WISCONSIN",10004,"WI","10004_19880930"
"Green Lake",0.928695219779014,"19881231","WISCONSIN",10004,"WI","10004_19881231"
"Green Lake",1.25786163522013,"19890331","WISCONSIN",10004,"WI","10004_19890331"
"Green Lake",1.23137200027986,"19890630","WISCONSIN",10004,"WI","10004_19890630"
"Green Lake",1.11763737969575,"19890930","WISCONSIN",10004,"WI","10004_19890930"
"Green Lake",1.10920572704012,"19891231","WISCONSIN",10004,"WI","10004_19891231"
"Green Lake",0.840825302373715,"19900331","WISCONSIN",10004,"WI","10004_19900331"
"Green Lake",0.942378169307533,"19900630","WISCONSIN",10004,"WI","10004_19900630"
"Green Lake",0.910933862959285,"19900930","WISCONSIN",10004,"WI","10004_19900930"
"Green Lake",0.969698506157269,"19901231","WISCONSIN",10004,"WI","10004_19901231"
"Green Lake",0.892141925958503,"19910331","WISCONSIN",10004,"WI","10004_19910331"
"Green Lake",0.875218804701175,"19910630","WISCONSIN",10004,"WI","10004_19910630"
"Green Lake",0.830102338612397,"19910930","WISCONSIN",10004,"WI","10004_19910930"
"Green Lake",0.811799523196229,"19911231","WISCONSIN",10004,"WI","10004_19911231"
"Green Lake",1.11386241798187,"19920331","WISCONSIN",10004,"WI","10004_19920331"
"Green Lake",0.706807585737751,"19920630","WISCONSIN",10004,"WI","10004_19920630"
"Green Lake",0.764141331142153,"19920930","WISCONSIN",10004,"WI","10004_19920930"
"Green Lake",0.85452176247569,"19921231","WISCONSIN",10004,"WI","10004_19921231"
"Green Lake",0.784345500952072,"19930331","WISCONSIN",10004,"WI","10004_19930331"
"Green Lake",0.521322638978642,"19930630","WISCONSIN",10004,"WI","10004_19930630"
"Green Lake",0.480787418352879,"19930930","WISCONSIN",10004,"WI","10004_19930930"
"Green Lake",0.658009169464436,"19931231","WISCONSIN",10004,"WI","10004_19931231"
"Green Lake",0.878769722388656,"19940331","WISCONSIN",10004,"WI","10004_19940331"
"Green Lake",0.973907262755526,"19940630","WISCONSIN",10004,"WI","10004_19940630"
"Green Lake",0.970392131669368,"19940930","WISCONSIN",10004,"WI","10004_19940930"
"Green Lake",1.01005083370589,"19941231","WISCONSIN",10004,"WI","10004_19941231"
"Green Lake",0.95292453532521,"19950331","WISCONSIN",10004,"WI","10004_19950331"
"Green Lake",1.00223985421966,"19950630","WISCONSIN",10004,"WI","10004_19950630"
"Green Lake",1.12013109731517,"19950930","WISCONSIN",10004,"WI","10004_19950930"
"Green Lake",1.15895728915586,"19951231","WISCONSIN",10004,"WI","10004_19951231"
"Green Lake",1.29648688919953,"19960331","WISCONSIN",10004,"WI","10004_19960331"
"Green Lake",1.24171162637453,"19960630","WISCONSIN",10004,"WI","10004_19960630"
"Green Lake",1.15489622597966,"19960930","WISCONSIN",10004,"WI","10004_19960930"
"Green Lake",1.30884860984413,"19961231","WISCONSIN",10004,"WI","10004_19961231"
"Green Lake",1.34151499187523,"19970331","WISCONSIN",10004,"WI","10004_19970331"
"Green Lake",1.40184134291043,"19970630","WISCONSIN",10004,"WI","10004_19970630"
"Green Lake",1.41489911170809,"19970930","WISCONSIN",10004,"WI","10004_19970930"
"Green Lake",1.39571880997229,"19971231","WISCONSIN",10004,"WI","10004_19971231"
"Green Lake",0.938447190487293,"19980331","WISCONSIN",10004,"WI","10004_19980331"
"Green Lake",0.985870169382442,"19980630","WISCONSIN",10004,"WI","10004_19980630"
"Green Lake",1.06636757032875,"19980930","WISCONSIN",10004,"WI","10004_19980930"
"Green Lake",1.1406932172181,"19981231","WISCONSIN",10004,"WI","10004_19981231"
"Green Lake",1.30710523487047,"19990331","WISCONSIN",10004,"WI","10004_19990331"
"Green Lake",1.30698839675128,"19990630","WISCONSIN",10004,"WI","10004_19990630"
"Green Lake",1.28752300103824,"19990930","WISCONSIN",10004,"WI","10004_19990930"
"Green Lake",1.31553151166788,"19991231","WISCONSIN",10004,"WI","10004_19991231"
"Green Lake",1.23741523843721,"20000331","WISCONSIN",10004,"WI","10004_20000331"
"Green Lake",1.2587158865202,"20000630","WISCONSIN",10004,"WI","10004_20000630"
"Green Lake",1.30899994777795,"20000930","WISCONSIN",10004,"WI","10004_20000930"
"Green Lake",1.36816333765385,"20001231","WISCONSIN",10004,"WI","10004_20001231"
"Green Lake",1.04540999673309,"20010331","WISCONSIN",10004,"WI","10004_20010331"
"Green Lake",1.15517069952004,"20010630","WISCONSIN",10004,"WI","10004_20010630"
"Green Lake",1.11600558899683,"20010930","WISCONSIN",10004,"WI","10004_20010930"
"Green Lake",1.12605299592439,"20011231","WISCONSIN",10004,"WI","10004_20011231"
"Green Lake",0.732697211680056,"20020331","WISCONSIN",10004,"WI","10004_20020331"
"Green Lake",0.851012096529086,"20020630","WISCONSIN",10004,"WI","10004_20020630"
"Green Lake",0.910476945354775,"20020930","WISCONSIN",10004,"WI","10004_20020930"
"Green Lake",0.971733592138785,"20021231","WISCONSIN",10004,"WI","10004_20021231"
"Green Lake",0.858415151027416,"20030331","WISCONSIN",10004,"WI","10004_20030331"
"Green Lake",0.912996565393873,"20030630","WISCONSIN",10004,"WI","10004_20030630"
"Green Lake",0.97046459195086,"20030930","WISCONSIN",10004,"WI","10004_20030930"
"Green Lake",1.04660964775192,"20031231","WISCONSIN",10004,"WI","10004_20031231"
"Green Lake",1.06784674956108,"20040331","WISCONSIN",10004,"WI","10004_20040331"
"Green Lake",1.19738663687368,"20040630","WISCONSIN",10004,"WI","10004_20040630"
"Green Lake",1.13778704529566,"20040930","WISCONSIN",10004,"WI","10004_20040930"
"Green Lake",1.08064152446016,"20041231","WISCONSIN",10004,"WI","10004_20041231"
"Green Lake",0.99843394675419,"20050331","WISCONSIN",10004,"WI","10004_20050331"
"Green Lake",0.894748851005574,"20050630","WISCONSIN",10004,"WI","10004_20050630"
"Green Lake",0.888662094361335,"20050930","WISCONSIN",10004,"WI","10004_20050930"
"Green Lake",0.863039768675836,"20051231","WISCONSIN",10004,"WI","10004_20051231"
"Green Lake",0.843241208394767,"20060331","WISCONSIN",10004,"WI","10004_20060331"
"Green Lake",1.01602188354826,"20060630","WISCONSIN",10004,"WI","10004_20060630"
"Green Lake",0.97458537077179,"20060930","WISCONSIN",10004,"WI","10004_20060930"
"Green Lake",1.02894035396548,"20061231","WISCONSIN",10004,"WI","10004_20061231"
"Green Lake",0.811982751372323,"20070331","WISCONSIN",10004,"WI","10004_20070331"
"Green Lake",0.783804539732556,"20070630","WISCONSIN",10004,"WI","10004_20070630"
"Green Lake",0.854814943288349,"20070930","WISCONSIN",10004,"WI","10004_20070930"
"Green Lake",0.720662864978923,"20071231","WISCONSIN",10004,"WI","10004_20071231"
"Green Lake",0.964551477283431,"20080331","WISCONSIN",10004,"WI","10004_20080331"
"Green Lake",1.16537392253691,"20080630","WISCONSIN",10004,"WI","10004_20080630"
"Green Lake",0.968466962005591,"20080930","WISCONSIN",10004,"WI","10004_20080930"
"Green Lake",1.08485742055164,"20081231","WISCONSIN",10004,"WI","10004_20081231"
"Green Lake",0.945614458750111,"20090331","WISCONSIN",10004,"WI","10004_20090331"
"Green Lake",0.909369571881067,"20090630","WISCONSIN",10004,"WI","10004_20090630"
"Green Lake",0.768655995571209,"20090930","WISCONSIN",10004,"WI","10004_20090930"
"Green Lake",0.580221997981836,"20091231","WISCONSIN",10004,"WI","10004_20091231"
"Green Lake",0.755453116554736,"20100331","WISCONSIN",10004,"WI","10004_20100331"
"Green Lake",-0.0801198459362129,"20100630","WISCONSIN",10004,"WI","10004_20100630"
"Green Lake",-0.211024152192414,"20100930","WISCONSIN",10004,"WI","10004_20100930"
"Green Lake",-0.511286168762309,"20101231","WISCONSIN",10004,"WI","10004_20101231"
"Green Lake",0.539097665654768,"20110331","WISCONSIN",10004,"WI","10004_20110331"
"Green Lake",0.565317506791295,"20110630","WISCONSIN",10004,"WI","10004_20110630"
"Green Lake",0.663192179811145,"20110930","WISCONSIN",10004,"WI","10004_20110930"
"Green Lake",0.719932876846482,"20111231","WISCONSIN",10004,"WI","10004_20111231"
"Green Lake",0.375189906863069,"20120331","WISCONSIN",10004,"WI","10004_20120331"
"Green Lake",0.651947381077494,"20120630","WISCONSIN",10004,"WI","10004_20120630"
"Green Lake",0.631162740798852,"20120930","WISCONSIN",10004,"WI","10004_20120930"
"Green Lake",0.873013326488267,"20121231","WISCONSIN",10004,"WI","10004_20121231"
